,player_defMatchup_a,player_off_a,player_off_ht,player_defMatchup_ht,poss,ptsScored_team,fga,fg,fga3,fg3,qSQ,iso_actions,iso_pts,pick_actions,pick_pts,post_actions,post_pts,offBall_actions,offBall_pts,passes,assistOppCreated,touches,touches_direct,touches_catchAndShoot,touches_paint,touches_time,tov,fta,ft_player,fouls
284720,"Chacon, Parker","Nading, Samuel",79,75,1,1,,,,,,,,2.0,1.0,,,0,0,,,1.0,1.0,0.0,0.0,10.04,,,,
284722,"Chacon, Parker","Nading, Samuel",79,75,1,3,,,,,,1.0,0.0,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,14.64,,,,
284738,"Chacon, Parker","Nading, Samuel",79,75,1,2,1.0,1.0,0.0,0.0,64.978069067,1.0,2.0,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,8.48,,1.0,0.0,1.0
284962,"Chacon, Parker","Nading, Samuel",79,75,1,0,,,,,,1.0,0.0,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,7.04,,,,
285083,"Chacon, Parker","Nading, Samuel",79,75,1,2,1.0,1.0,0.0,0.0,66.8391525745,1.0,2.0,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,9.08,,,,
285108,"Chacon, Parker","Nading, Samuel",79,75,1,2,1.0,1.0,0.0,0.0,40.2451425791,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,8.6,,,,
285784,"Williams, Daniel","Nading, Samuel",79,76,1,2,0.0,0.0,0.0,0.0,,,,,,,,0,0,,,1.0,1.0,0.0,0.0,1.92,,2.0,2.0,1.0
285819,"Williams, Daniel","Nading, Samuel",79,76,1,0,1.0,0.0,0.0,0.0,40.575042367,,,,,1.0,0.0,0,0,,,1.0,1.0,0.0,0.0,4.88,,,,
285952,"Williams, Daniel","Nading, Samuel",79,76,1,0,1.0,0.0,0.0,0.0,42.3821568489,1.0,0.0,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,7.44,,,,
286021,"Williams, Daniel","Nading, Samuel",79,76,1,0,1.0,0.0,0.0,0.0,42.279112339,,,,,,,0,0,,,1.0,1.0,0.0,0.0,7.32,,,,
286034,"Williams, Daniel","Nading, Samuel",79,76,1,0,1.0,0.0,0.0,0.0,60.0079774857,,,,,,,0,0,,,1.0,1.0,0.0,1.0,0.92,,,,
286195,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,17.92,,,,
286198,"Williams, Daniel","Nading, Samuel",79,76,1,3,1.0,1.0,0.0,0.0,55.3188025951,1.0,3.0,1.0,3.0,,,0,0,,,1.0,1.0,0.0,0.0,10.04,,1.0,1.0,1.0
286222,"Williams, Daniel","Nading, Samuel",79,76,1,2,1.0,1.0,0.0,0.0,53.0092895031,,,,,1.0,2.0,0,0,,,1.0,1.0,0.0,0.0,6.4,,,,
286409,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,,,1.0,0.0,,,1,0,1.0,1.0,1.0,1.0,0.0,0.0,3.52,,,,
286464,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,5.92,,,,
286475,"Williams, Daniel","Nading, Samuel",79,76,1,2,1.0,1.0,0.0,0.0,61.0367894173,,,,,1.0,2.0,0,0,,,1.0,1.0,0.0,0.0,6.8,,,,
286494,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,,,,,,,0,0,2.0,0.0,2.0,0.0,0.0,0.0,4.5,,,,
286562,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
286567,"Williams, Daniel","Nading, Samuel",79,76,1,3,,,,,,1.0,0.0,1.0,3.0,,,0,0,2.0,0.0,2.0,0.0,0.0,0.0,6.52,,,,
286662,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,1.0,0.0,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,12.2,1.0,,,
286806,"Williams, Daniel","Nading, Samuel",79,76,1,2,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,2.0,,,1,2,,,1.0,1.0,0.0,0.0,8.88,,3.0,2.0,1.0
286868,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,6.0,,,,
286914,"Williams, Daniel","Nading, Samuel",79,76,1,3,,,,,,,,,,,,0,0,,,,,,,,,,,
286919,"Williams, Daniel","Nading, Samuel",79,76,1,2,1.0,1.0,0.0,0.0,61.7672860622,,,,,,,1,2,1.0,0.0,2.0,1.0,0.0,1.0,4.42,,,,
286957,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.28,,,,
286991,"Williams, Daniel","Nading, Samuel",79,76,1,3,,,,,,,,,,,,1,0,2.0,0.0,2.0,0.0,0.0,0.0,2.74,,,,
287035,"Williams, Daniel","Nading, Samuel",79,76,1,3,,,,,,,,,,,,0,0,,,,,,,,,,,
287094,"Williams, Daniel","Nading, Samuel",79,76,1,0,1.0,0.0,0.0,0.0,36.0952377319,,,,,1.0,0.0,0,0,1.0,0.0,2.0,1.0,0.0,0.0,3.78,,,,
287244,"Williams, Daniel","Nading, Samuel",79,76,1,2,,,,,,,,1.0,2.0,,,1,2,1.0,0.0,1.0,1.0,0.0,0.0,4.12,,,,
287255,"Williams, Daniel","Nading, Samuel",79,76,1,0,1.0,0.0,0.0,0.0,44.4925814867,,,1.0,0.0,1.0,0.0,0,0,,,1.0,1.0,0.0,0.0,11.16,,,,
287279,"Williams, Daniel","Nading, Samuel",79,76,1,0,1.0,0.0,0.0,0.0,51.3440132141,,,2.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,10.96,,,,
287292,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.96,,,,
287403,"Williams, Daniel","Nading, Samuel",79,76,1,2,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,,,,
287518,"Williams, Daniel","Nading, Samuel",79,76,1,1,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,0,0,2.0,0.0,3.0,1.0,0.0,0.0,3.146666666666667,,2.0,1.0,1.0
287560,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
287609,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.8,,,,
287854,"Williams, Daniel","Nading, Samuel",79,76,1,3,,,,,,,,,,,,0,0,,,,,,,,,,,
287958,"Williams, Daniel","Nading, Samuel",79,76,1,2,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.8,,,,
288031,"Williams, Daniel","Nading, Samuel",79,76,1,2,,,,,,,,,,,,0,0,,,,,,,,,,,
288097,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,,,,,1.0,0.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,2.56,,,,
288288,"Williams, Daniel","Nading, Samuel",79,76,1,2,,,,,,,,,,,,0,0,,,,,,,,,,,
288315,"Williams, Daniel","Nading, Samuel",79,76,1,2,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,3.32,,,,
288429,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,9.08,,,,
288585,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,13.68,,,,
288616,"Williams, Daniel","Nading, Samuel",79,76,1,0,1.0,0.0,0.0,0.0,35.931751132,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,9.4,,,,
288617,"Williams, Daniel","Nading, Samuel",79,76,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,3.2,,,,
288696,"Williams, Daniel","Nading, Samuel",79,76,1,0,1.0,0.0,1.0,0.0,45.7430675626,,,2.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,5.12,,,,
288766,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,3,,,,,,,,1.0,3.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,,,,
288791,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,8.32,,,,
288849,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,3,1.0,1.0,1.0,1.0,50.9182691574,,,1.0,3.0,,,0,0,,,1.0,1.0,0.0,0.0,6.48,,,,
288867,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,2.0,0.0,1.0,0.0,52.8869330883,1.0,0.0,2.0,0.0,,,0,0,2.0,0.0,4.0,2.0,0.0,1.0,4.18,,,,
288904,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
289003,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,1.0,0.0,0.0,0.0,42.4983412027,,,,,1.0,0.0,0,0,,,1.0,1.0,0.0,0.0,8.16,,,,
289042,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,,,1.0,0.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,6.44,,,,
289049,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,1.0,0.0,1.0,0.0,58.7626039982,,,2.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,8.48,,,,
289248,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,1,1.0,0.0,0.0,0.0,39.2524242401,,,,,,,2,2,,,1.0,1.0,0.0,0.0,3.72,,,,
289317,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,2.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,17.6,,,,
289423,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,4,,,,,,,,1.0,4.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,4.3,,,,
289431,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,2.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,15.16,,,,
289434,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,,,,,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.74,,,,
289470,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,2,1.0,1.0,0.0,0.0,29.8508346081,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,10.8,,,,
289519,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,2,,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.76,,,,
289556,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,1.0,0.0,1.0,0.0,,,1,0,1.0,1.0,1.0,1.0,0.0,0.0,10.08,,,,
289570,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,1.0,0.0,0.0,0.0,43.0812776089,1.0,0.0,2.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,17.48,,,,
289601,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,8.28,,,,
289618,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,2,0.0,0.0,0.0,0.0,,1.0,2.0,2.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,13.6,,2.0,2.0,1.0
289665,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,3,1.0,1.0,1.0,1.0,51.1774152517,,,,,1.0,0.0,0,0,1.0,0.0,2.0,1.0,1.0,0.0,3.62,,,,
289698,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,2,,,,,,,,,,,,0,0,,,,,,,,,,,
289838,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,2,0.0,0.0,0.0,0.0,,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,9.72,,2.0,2.0,1.0
290037,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,1.0,0.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,4.94,,,,
290287,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,2,1.0,1.0,0.0,0.0,54.2593836784,,,,,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,3.4400000000000004,,,,
290490,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,
290676,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,3.68,,,,
290704,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,3,,,,,,,,1.0,3.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,9.4,,,,
290732,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,3,,,,,,,,,,,,1,3,1.0,1.0,1.0,1.0,0.0,0.0,1.8,,,,
290771,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,2,,,,,,,,1.0,2.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,4.92,,2.0,2.0,1.0
290828,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,1,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,,,1,1,1.0,0.0,2.0,1.0,0.0,0.0,10.0,,2.0,1.0,1.0
290862,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,,,,,0,0,,,1.0,1.0,0.0,0.0,0.76,,,,
290907,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,3.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,15.68,,,,
290941,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,2,2.0,1.0,0.0,0.0,51.9864857197,1.0,2.0,2.0,0.0,,,0,0,,,2.0,2.0,0.0,0.0,7.7,,,,
291067,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,2,1.0,1.0,0.0,0.0,33.6289197206,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,7.92,,,,
291085,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,1.0,0.0,1.0,0.0,50.8352816105,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,11.68,,,,
291121,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,2,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.28,,,,
291128,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,3,1.0,1.0,1.0,1.0,50.2156198025,,,1.0,3.0,,,0,0,,,1.0,1.0,0.0,0.0,10.72,,,,
291142,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,2,,,,,,,,1.0,2.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,7.88,,,,
291284,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,1.0,0.0,1.0,0.0,48.7293988466,,,1.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,3.6,,,,
291399,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,3,,,,,,,,3.0,3.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,8.4,,,,
291458,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,,,,,2,0,,,1.0,1.0,0.0,0.0,1.2,,,,
291498,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,2,1.0,1.0,0.0,0.0,53.0612707138,,,,,,,1,2,,,1.0,1.0,0.0,0.0,4.2,,,,
291522,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,1.0,0.0,0.0,7.16,1.0,,,
291525,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,3,1.0,1.0,1.0,1.0,47.2182735801,,,3.0,0.0,,,0,0,2.0,1.0,3.0,2.0,1.0,0.0,6.33,,,,
291709,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,2.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,7.86,1.0,,,
291753,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,5.1,1.0,,,
291822,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,1.0,0.0,1.0,0.0,55.319532752,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,9.28,,,,
291830,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,1.0,0.0,0.0,0.0,49.8120725155,,,2.0,0.0,1.0,0.0,0,0,1.0,0.0,2.0,1.0,0.0,0.0,6.7,,,,
291857,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,3,,,,,,,,,,,,2,0,2.0,0.0,2.0,0.0,0.0,0.0,1.1,,,,
291895,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,5.86,,2.0,0.0,1.0
291935,"Good Wind, Cheyenne","Nading, Samuel",79,83,1,1,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,5.539999999999999,,2.0,1.0,1.0
293488,"Rice, Jared","Nading, Samuel",79,77,1,2,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,,,,
294007,"Rice, Jared","Nading, Samuel",79,77,1,3,,,,,,,,1.0,0.0,,,0,0,2.0,2.0,2.0,2.0,0.0,0.0,5.460000000000001,,,,
294049,"Rice, Jared","Nading, Samuel",79,77,1,0,1.0,0.0,0.0,0.0,41.3314342499,,,1.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,7.02,,,,
294959,"Rice, Jared","Nading, Samuel",79,77,1,3,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,11.28,,,,
295235,"Rice, Jared","Nading, Samuel",79,77,1,0,,,,,,1.0,0.0,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,10.4,1.0,,,
295289,"Lansing, Keeman","Nading, Samuel",79,80,1,0,1.0,0.0,0.0,0.0,54.5675754547,1.0,0.0,,,,,0,0,,,1.0,1.0,0.0,0.0,8.24,,,,
295768,"Lansing, Keeman","Nading, Samuel",79,80,1,2,1.0,1.0,0.0,0.0,91.9338703156,,,,,,,0,0,,,1.0,1.0,0.0,0.0,7.72,,,,
296199,"Lansing, Keeman","Nading, Samuel",79,80,1,2,,,,,,,,3.0,2.0,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,7.24,,,,
296234,"Lansing, Keeman","Nading, Samuel",79,80,1,0,,,,,,1.0,0.0,,,,,1,0,1.0,1.0,1.0,1.0,0.0,0.0,3.32,,,,
297108,"Lansing, Keeman","Nading, Samuel",79,80,1,0,,,,,,1.0,0.0,1.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,7.16,1.0,,,
297136,"Lansing, Keeman","Nading, Samuel",79,80,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,7.8,,,,
297180,"Lansing, Keeman","Nading, Samuel",79,80,1,0,,,,,,,,,,1.0,0.0,0,0,2.0,0.0,3.0,1.0,0.0,0.0,2.9600000000000004,1.0,,,
298003,"Lansing, Keeman","Nading, Samuel",79,80,1,2,1.0,1.0,0.0,0.0,44.2859441042,1.0,2.0,,,,,2,4,1.0,0.0,2.0,1.0,0.0,0.0,4.94,,,,
298686,"Lansing, Keeman","Nading, Samuel",79,80,1,0,1.0,0.0,0.0,0.0,34.3347877264,1.0,0.0,1.0,0.0,,,1,0,1.0,0.0,2.0,1.0,0.0,0.0,7.3,,,,
298901,"Lansing, Keeman","Nading, Samuel",79,80,1,0,,,,,,,,,,,,1,0,2.0,0.0,2.0,0.0,0.0,0.0,2.5,,,,
299376,"Lansing, Keeman","Nading, Samuel",79,80,1,0,,,,,,1.0,0.0,1.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,15.2,,,,
299708,"Cuthair, Austin","Nading, Samuel",79,78,1,1,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,0,0,,,1.0,1.0,0.0,0.0,4.88,,2.0,1.0,1.0
300753,"Cuthair, Austin","Nading, Samuel",79,78,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,12.92,,,,
300881,"Cuthair, Austin","Nading, Samuel",79,78,1,2,1.0,1.0,0.0,0.0,68.851262331,,,,,1.0,2.0,0,0,,,1.0,1.0,0.0,0.0,7.36,,,,
300940,"Cuthair, Austin","Nading, Samuel",79,78,1,0,,,,,,1.0,0.0,1.0,0.0,,,0,0,2.0,0.0,2.0,0.0,0.0,0.0,5.5,,,,
301229,"Cuthair, Austin","Nading, Samuel",79,78,1,0,,,,,,,,2.0,0.0,,,1,0,3.0,1.0,3.0,1.0,0.0,0.0,5.293333333333334,,,,
301463,"Cuthair, Austin","Nading, Samuel",79,78,1,0,1.0,0.0,1.0,0.0,30.5008739233,1.0,0.0,2.0,0.0,,,1,0,2.0,0.0,3.0,1.0,0.0,0.0,6.4,,,,
302122,"Cuthair, Austin","Nading, Samuel",79,78,1,2,1.0,1.0,0.0,0.0,58.2557916641,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,6.72,,,,
302411,"Cuthair, Austin","Nading, Samuel",79,78,1,0,,,,,,1.0,0.0,,,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,6.22,,,,
303958,"Tromble, Brice","Nading, Samuel",79,77,1,2,,,,,,,,,,,,0,0,,,,,,,,,,,
303973,"Tromble, Brice","Nading, Samuel",79,77,1,3,,,,,,,,,,,,0,0,2.0,1.0,2.0,1.0,0.0,0.0,2.8200000000000003,,,,
304506,"Tromble, Brice","Nading, Samuel",79,77,1,1,0.0,0.0,0.0,0.0,,,,,,,,0,0,,,1.0,1.0,0.0,0.0,2.88,,2.0,1.0,1.0
304641,"Tromble, Brice","Nading, Samuel",79,77,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,9.88,,,,
305001,"Tromble, Brice","Nading, Samuel",79,77,1,3,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,6.28,,,,
305069,"Tromble, Brice","Nading, Samuel",79,77,1,2,,,,,,,,1.0,2.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,14.76,,,,
305500,"Tromble, Brice","Nading, Samuel",79,77,1,2,1.0,1.0,0.0,0.0,29.9818813801,,,1.0,0.0,,,1,2,1.0,0.0,2.0,1.0,0.0,0.0,4.9,,,,
305608,"Tromble, Brice","Nading, Samuel",79,77,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,4.48,,,,
306696,"Trujillo, Liukura","Nading, Samuel",79,72,1,2,1.0,1.0,0.0,0.0,80.9904575348,,,1.0,2.0,,,0,0,,,1.0,1.0,0.0,0.0,7.88,,,,
307580,"Trujillo, Liukura","Nading, Samuel",79,72,1,3,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.56,,,,
308402,"Trujillo, Liukura","Nading, Samuel",79,72,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,8.92,,,,
309043,"Trujillo, Liukura","Nading, Samuel",79,72,1,3,1.0,1.0,0.0,0.0,49.5403259993,1.0,3.0,1.0,0.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,5.4,,1.0,1.0,1.0
313348,"Dupree, Jeremiah","Nading, Samuel",79,82,1,3,,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.04,,,,
313610,"Dupree, Jeremiah","Nading, Samuel",79,82,1,2,1.0,1.0,0.0,0.0,24.3521183729,1.0,2.0,,,,,0,0,,,1.0,1.0,0.0,0.0,15.16,,,,
313681,"Dupree, Jeremiah","Nading, Samuel",79,82,1,0,,,,,,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,5.32,,,,
313691,"Dupree, Jeremiah","Nading, Samuel",79,82,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,3.56,,,,
313795,"Dupree, Jeremiah","Nading, Samuel",79,82,1,3,,,,,,,,,,,,0,0,2.0,0.0,2.0,0.0,0.0,0.0,4.32,,,,
313905,"Dupree, Jeremiah","Nading, Samuel",79,82,1,0,1.0,0.0,1.0,0.0,43.6068892479,1.0,0.0,,,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,3.1,,,,
313999,"Dupree, Jeremiah","Nading, Samuel",79,82,1,2,,,,,,,,,,,,1,2,1.0,1.0,1.0,1.0,0.0,0.0,3.48,,,,
314085,"Dupree, Jeremiah","Nading, Samuel",79,82,1,0,,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,2.2,,,,
314183,"Dupree, Jeremiah","Nading, Samuel",79,82,1,0,1.0,0.0,1.0,0.0,53.3004373312,,,1.0,0.0,,,0,0,,,1.0,1.0,0.0,0.0,7.76,,,,
314529,"Dupree, Jeremiah","Nading, Samuel",79,82,1,0,,,,,,,,1.0,0.0,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,9.8,,,,
314655,"Dupree, Jeremiah","Nading, Samuel",79,82,1,0,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.96,,,,
314819,"Dupree, Jeremiah","Nading, Samuel",79,82,1,1,0.0,0.0,0.0,0.0,,,,,,,,0,0,,,1.0,1.0,0.0,0.0,6.96,,2.0,1.0,1.0
314844,"Dupree, Jeremiah","Nading, Samuel",79,82,1,2,1.0,1.0,0.0,0.0,38.9728307724,,,1.0,2.0,1.0,2.0,0,0,,,1.0,1.0,0.0,0.0,10.68,,,,
315045,"Dupree, Jeremiah","Nading, Samuel",79,82,1,3,1.0,1.0,1.0,1.0,50.4223108292,,,1.0,3.0,,,0,0,,,1.0,1.0,0.0,0.0,11.56,,,,
315410,"Dupree, Jeremiah","Nading, Samuel",79,82,1,2,,,,,,,,,,,,0,0,,,,,,,,,,,
315514,"Dupree, Jeremiah","Nading, Samuel",79,82,1,0,,,,,,,,,,,,1,0,1.0,1.0,1.0,1.0,0.0,0.0,3.72,,,,
315545,"Dupree, Jeremiah","Nading, Samuel",79,82,1,2,1.0,1.0,0.0,0.0,37.9761993885,1.0,2.0,3.0,2.0,,,0,0,1.0,0.0,2.0,1.0,0.0,0.0,5.98,,,,
315563,"Dupree, Jeremiah","Nading, Samuel",79,82,1,2,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,3.72,,,,
315748,"Dupree, Jeremiah","Nading, Samuel",79,82,1,2,1.0,1.0,0.0,0.0,46.1212843657,,,,,1.0,2.0,0,0,2.0,0.0,3.0,1.0,0.0,0.0,3.6266666666666665,,,,
315806,"Dupree, Jeremiah","Nading, Samuel",79,82,1,2,,,,,,,,,,,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.16,,,,
315938,"Dupree, Jeremiah","Nading, Samuel",79,82,1,3,,,,,,,,,,,,0,0,,,,,,,,,,,
